interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00002078,TKT000395,2025-12-07 15:51:54,CUSTOMER,CUST00278,Kamilly Mendonça,Estou muito insatisfeito com o atendimento. Já abri 3 chamados e ninguém resolve meu problema.,COMMENT,PHONE,
INT00002079,TKT000395,2025-12-08 14:43:25,AGENT,AGENT001,Ana Silva,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00002080,TKT000395,2025-12-08 21:25:56,CUSTOMER,CUST00278,Kamilly Mendonça,Pode cancelar. Já resolvi de outra forma.,COMMENT,PHONE,
INT00002081,TKT000395,2025-12-09 03:47:04,AGENT,AGENT001,Ana Silva,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00002082,TKT000395,2025-12-12 06:37:30,AGENT,AGENT001,Ana Silva,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PHONE,
INT00002083,TKT000396,2025-12-18 23:49:54,CUSTOMER,CUST00297,Dra. Stephany Campos,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,PORTAL,
INT00002084,TKT000396,2025-12-19 13:31:16,AGENT,AGENT001,Ana Silva,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PORTAL,
INT00002085,TKT000396,2025-12-20 04:43:49,CUSTOMER,CUST00297,Dra. Stephany Campos,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,PORTAL,
INT00002086,TKT000396,2025-12-21 04:11:43,AGENT,AGENT001,Ana Silva,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PORTAL,
INT00002087,TKT000396,2025-12-21 16:09:12,CUSTOMER,CUST00297,Dra. Stephany Campos,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PORTAL,
INT00002088,TKT000396,2025-12-22 13:38:51,AGENT,AGENT001,Ana Silva,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00002089,TKT000396,2025-12-23 01:12:16,CUSTOMER,CUST00297,Dra. Stephany Campos,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PORTAL,
INT00002090,TKT000397,2025-08-06 00:17:54,CUSTOMER,CUST00059,Dra. Ana Borges,Realizei vendas no dia 04/08/2025 no valor de R$ 2235.35 e o valor não foi creditado na minha conta.,COMMENT,EMAIL,
INT00002091,TKT000397,2025-08-06 02:20:20,AGENT,AGENT014,Nicolas Ribeiro,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00002092,TKT000397,2025-08-06 18:39:14,CUSTOMER,CUST00059,Dra. Ana Borges,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,EMAIL,
INT00002093,TKT000397,2025-08-07 05:08:18,AGENT,AGENT014,Nicolas Ribeiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00002094,TKT000398,2025-12-30 03:30:54,CUSTOMER,CUST00051,Sr. Alexandre da Mota,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,PORTAL,
INT00002095,TKT000398,2025-12-30 14:25:48,AGENT,AGENT004,Diego Costa,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00002096,TKT000398,2025-12-31 10:15:36,CUSTOMER,CUST00051,Sr. Alexandre da Mota,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PORTAL,
INT00002097,TKT000398,2026-01-01 05:03:42,AGENT,AGENT004,Diego Costa,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,PORTAL,
INT00002098,TKT000398,2026-01-01 10:34:20,CUSTOMER,CUST00051,Sr. Alexandre da Mota,Pode cancelar. Já resolvi de outra forma.,COMMENT,PORTAL,
INT00002099,TKT000398,2026-01-01 18:14:56,AGENT,AGENT004,Diego Costa,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PORTAL,
INT00002100,TKT000398,2026-01-02 05:50:17,CUSTOMER,CUST00051,Sr. Alexandre da Mota,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,PORTAL,
INT00002101,TKT000398,2026-01-03 04:08:07,AGENT,AGENT004,Diego Costa,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,PORTAL,
INT00002102,TKT000399,2025-12-24 14:10:54,CUSTOMER,CUST00259,Emanuel Fonseca,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,PHONE,
INT00002103,TKT000399,2025-12-25 06:28:15,AGENT,AGENT003,Beatriz Santos,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PHONE,
INT00002104,TKT000399,2025-12-25 10:38:46,CUSTOMER,CUST00259,Emanuel Fonseca,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PHONE,
INT00002105,TKT000399,2025-12-26 05:36:45,AGENT,AGENT003,Beatriz Santos,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PHONE,
INT00002106,TKT000399,2025-12-26 20:27:02,CUSTOMER,CUST00259,Emanuel Fonseca,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,PHONE,
INT00002107,TKT000399,2025-12-27 04:36:14,AGENT,AGENT003,Beatriz Santos,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PHONE,
INT00002108,TKT000400,2025-08-19 20:21:54,CUSTOMER,CUST00284,Luiz Fernando Rocha,Foi realizado um estorno de R$ 3838.59 na minha conta sem autorização. Preciso entender o motivo e reverter.,COMMENT,CHAT,
INT00002109,TKT000400,2025-08-20 12:13:19,AGENT,AGENT019,Tatiana Mendes,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,CHAT,
INT00002110,TKT000400,2025-08-21 07:02:46,CUSTOMER,CUST00284,Luiz Fernando Rocha,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00002111,TKT000400,2025-08-21 12:55:16,AGENT,AGENT019,Tatiana Mendes,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00002112,TKT000400,2025-08-22 00:30:46,CUSTOMER,CUST00284,Luiz Fernando Rocha,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00002113,TKT000400,2025-08-22 23:33:54,AGENT,AGENT019,Tatiana Mendes,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00002114,TKT000401,2025-12-10 03:29:54,CUSTOMER,CUST00126,Léo Dias,Estou muito insatisfeito com o atendimento. Já abri 5 chamados e ninguém resolve meu problema.,COMMENT,PHONE,
INT00002115,TKT000401,2025-12-10 07:24:19,CUSTOMER,CUST00126,Léo Dias,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
INT00002116,TKT000401,2025-12-11 00:58:59,CUSTOMER,CUST00126,Léo Dias,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
INT00002117,TKT000401,2025-12-11 12:03:04,CUSTOMER,CUST00126,Léo Dias,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PHONE,
INT00002118,TKT000402,2026-01-01 08:34:54,CUSTOMER,CUST00247,Bianca da Rocha,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,EMAIL,
INT00002119,TKT000402,2026-01-01 18:19:47,AGENT,AGENT021,Wagner Teixeira,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00002120,TKT000402,2026-01-01 18:57:47,CUSTOMER,CUST00247,Bianca da Rocha,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,EMAIL,
INT00002121,TKT000402,2026-01-01 20:45:46,AGENT,AGENT021,Wagner Teixeira,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00002122,TKT000402,2026-01-02 05:34:22,CUSTOMER,CUST00247,Bianca da Rocha,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,EMAIL,
INT00002123,TKT000402,2026-01-03 04:59:05,AGENT,AGENT021,Wagner Teixeira,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00002124,TKT000403,2025-12-31 04:43:54,CUSTOMER,CUST00036,Sra. Rebeca Cassiano,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,CHAT,
INT00002125,TKT000403,2026-01-01 00:28:01,AGENT,AGENT009,Isabela Ferreira,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00002126,TKT000403,2026-01-01 16:33:06,AGENT,AGENT009,Isabela Ferreira,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00002127,TKT000404,2025-12-31 20:07:54,CUSTOMER,CUST00232,Davi Vargas,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,EMAIL,
INT00002128,TKT000404,2026-01-01 12:11:23,AGENT,AGENT011,Karina Souza,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00002129,TKT000404,2026-01-01 19:37:03,CUSTOMER,CUST00232,Davi Vargas,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,EMAIL,
INT00002130,TKT000405,2025-11-25 03:52:54,CUSTOMER,CUST00005,Luana Rios,Estou esperando há 119 minutos para ser atendido. Isso é inaceitável!,COMMENT,EMAIL,
INT00002131,TKT000405,2025-11-25 11:56:42,AGENT,AGENT018,Samuel Dias,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00002132,TKT000405,2025-11-30 16:15:06,AGENT,AGENT018,Samuel Dias,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00002133,TKT000406,2025-12-23 19:27:54,CUSTOMER,CUST00184,Maria Alice Mendes,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,CHAT,
INT00002134,TKT000406,2025-12-24 09:04:46,AGENT,AGENT015,Olivia Carvalho,Já apliquei a correção. Poderia confirmar se está funcionando agora?,COMMENT,CHAT,
INT00002135,TKT000406,2025-12-25 04:19:12,CUSTOMER,CUST00184,Maria Alice Mendes,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00002136,TKT000406,2025-12-25 16:38:21,AGENT,AGENT015,Olivia Carvalho,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,CHAT,
INT00002137,TKT000407,2025-10-26 10:13:54,CUSTOMER,CUST00156,Gustavo Araújo,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,PORTAL,
INT00002138,TKT000407,2025-10-26 12:28:50,AGENT,AGENT016,Pedro Araújo,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,PORTAL,
INT00002139,TKT000407,2025-10-31 09:09:06,AGENT,AGENT016,Pedro Araújo,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,PORTAL,
INT00002140,TKT000408,2025-11-27 22:44:54,CUSTOMER,CUST00100,Sophie Carvalho,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,PORTAL,
INT00002141,TKT000408,2025-11-28 16:14:07,AGENT,AGENT019,Tatiana Mendes,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,PORTAL,
INT00002142,TKT000408,2025-11-29 03:46:38,CUSTOMER,CUST00100,Sophie Carvalho,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,PORTAL,
INT00002143,TKT000408,2025-11-29 22:38:10,AGENT,AGENT019,Tatiana Mendes,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PORTAL,
INT00002144,TKT000409,2026-01-04 20:26:54,CUSTOMER,CUST00141,Lorenzo Pereira,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,COMMENT,CHAT,
INT00002145,TKT000409,2026-01-05 19:30:07,AGENT,AGENT022,Yasmin Cardoso,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,CHAT,
INT00002146,TKT000409,2026-01-06 01:52:24,CUSTOMER,CUST00141,Lorenzo Pereira,Excelente atendimento! Problema resolvido.,COMMENT,CHAT,
INT00002147,TKT000409,2026-01-06 16:08:49,AGENT,AGENT022,Yasmin Cardoso,Olá! Obrigado por entrar em contato. Já estou analisando seu caso.,COMMENT,CHAT,
INT00002148,TKT000409,2026-01-06 19:01:51,CUSTOMER,CUST00141,Lorenzo Pereira,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,CHAT,
INT00002149,TKT000409,2026-01-07 02:01:04,AGENT,AGENT022,Yasmin Cardoso,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,CHAT,
INT00002150,TKT000409,2026-01-07 12:48:50,CUSTOMER,CUST00141,Lorenzo Pereira,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,CHAT,
INT00002151,TKT000409,2026-01-11 00:52:06,AGENT,AGENT022,Yasmin Cardoso,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,CHAT,
INT00002152,TKT000410,2026-01-08 00:58:54,CUSTOMER,CUST00141,Lorenzo Pereira,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMENT,PORTAL,
INT00002153,TKT000410,2026-01-08 12:34:11,AGENT,AGENT024,Amanda Pinto,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,PORTAL,
INT00002154,TKT000411,2025-12-28 22:36:54,CUSTOMER,CUST00100,Sophie Carvalho,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,EMAIL,
INT00002155,TKT000411,2025-12-29 22:04:43,AGENT,AGENT023,Zeca Monteiro,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,EMAIL,
INT00002156,TKT000411,2025-12-30 17:57:00,CUSTOMER,CUST00100,Sophie Carvalho,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,EMAIL,
INT00002157,TKT000411,2025-12-31 08:18:37,AGENT,AGENT023,Zeca Monteiro,Sua solicitação foi concluída com sucesso. Há mais algo em que posso ajudar?,COMMENT,EMAIL,
INT00002158,TKT000411,2026-01-04 15:32:42,AGENT,AGENT023,Zeca Monteiro,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00002159,TKT000412,2025-12-04 20:28:54,CUSTOMER,CUST00013,Ana Gomes,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,COMMENT,EMAIL,
INT00002160,TKT000412,2025-12-05 10:11:05,AGENT,AGENT016,Pedro Araújo,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00002161,TKT000412,2025-12-05 16:26:51,CUSTOMER,CUST00013,Ana Gomes,Excelente atendimento! Problema resolvido.,COMMENT,EMAIL,
INT00002162,TKT000412,2025-12-11 13:34:54,AGENT,AGENT016,Pedro Araújo,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00002163,TKT000413,2025-12-02 23:20:54,CUSTOMER,CUST00049,Arthur Gabriel Sales,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",COMMENT,EMAIL,
INT00002164,TKT000413,2025-12-03 17:46:25,AGENT,AGENT013,Mariana Gomes,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,EMAIL,
INT00002165,TKT000413,2025-12-04 07:21:20,CUSTOMER,CUST00049,Arthur Gabriel Sales,Não consigo seguir essas instruções. Tem como fazer remotamente?,COMMENT,EMAIL,
INT00002166,TKT000413,2025-12-05 00:03:38,AGENT,AGENT013,Mariana Gomes,Consegui identificar o problema. Vou encaminhar para o time técnico.,COMMENT,EMAIL,
INT00002167,TKT000413,2025-12-05 18:42:17,CUSTOMER,CUST00049,Arthur Gabriel Sales,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,EMAIL,
INT00002168,TKT000413,2025-12-06 15:40:01,AGENT,AGENT013,Mariana Gomes,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,EMAIL,
INT00002169,TKT000413,2025-12-09 04:56:18,AGENT,AGENT013,Mariana Gomes,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00002170,TKT000414,2026-01-09 15:52:54,CUSTOMER,CUST00034,Yuri Albuquerque,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,COMMENT,PHONE,
INT00002171,TKT000414,2026-01-10 00:52:14,AGENT,AGENT004,Diego Costa,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00002172,TKT000414,2026-01-10 18:55:53,CUSTOMER,CUST00034,Yuri Albuquerque,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,PHONE,
INT00002173,TKT000414,2026-01-10 23:45:31,AGENT,AGENT004,Diego Costa,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00002174,TKT000414,2026-01-11 05:36:33,CUSTOMER,CUST00034,Yuri Albuquerque,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
INT00002175,TKT000414,2026-01-11 13:56:06,AGENT,AGENT004,Diego Costa,Verifiquei seu cadastro e identifiquei a inconsistência. Vou corrigir.,COMMENT,PHONE,
INT00002176,TKT000414,2026-01-11 20:26:09,CUSTOMER,CUST00034,Yuri Albuquerque,Obrigado pelo retorno. Vou aguardar a solução.,COMMENT,PHONE,
INT00002177,TKT000414,2026-01-12 00:13:56,AGENT,AGENT004,Diego Costa,"Enviei as instruções por email. Por favor, siga o passo a passo.",COMMENT,PHONE,
INT00002178,TKT000415,2025-12-18 02:37:54,CUSTOMER,CUST00006,Agatha da Rosa,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMENT,EMAIL,
INT00002179,TKT000415,2025-12-18 12:26:41,AGENT,AGENT011,Karina Souza,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,EMAIL,
INT00002180,TKT000415,2025-12-19 07:42:00,CUSTOMER,CUST00006,Agatha da Rosa,Pode cancelar. Já resolvi de outra forma.,COMMENT,EMAIL,
INT00002181,TKT000415,2025-12-19 09:37:00,AGENT,AGENT011,Karina Souza,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,EMAIL,
INT00002182,TKT000415,2025-12-19 18:53:36,CUSTOMER,CUST00006,Agatha da Rosa,Excelente atendimento! Problema resolvido.,COMMENT,EMAIL,
INT00002183,TKT000415,2025-12-24 16:10:54,AGENT,AGENT011,Karina Souza,Ticket resolvido e encerrado. Obrigado!,STATUS_CHANGE,EMAIL,
INT00002184,TKT000416,2025-12-05 10:30:54,CUSTOMER,CUST00035,Rafael Novaes,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMMENT,PHONE,
INT00002185,TKT000416,2025-12-06 10:24:46,AGENT,AGENT012,Lucas Barbosa,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,PHONE,
INT00002186,TKT000416,2025-12-07 07:25:49,CUSTOMER,CUST00035,Rafael Novaes,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
INT00002187,TKT000416,2025-12-08 02:29:54,AGENT,AGENT012,Lucas Barbosa,O problema está relacionado ao seu equipamento. Vou solicitar a troca.,COMMENT,PHONE,
INT00002188,TKT000416,2025-12-08 09:38:26,CUSTOMER,CUST00035,Rafael Novaes,Isso não resolve meu problema. Quero falar com um supervisor.,COMMENT,PHONE,
INT00002189,TKT000417,2026-01-07 23:00:54,CUSTOMER,CUST00031,Stella Rezende,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMMENT,CHAT,
INT00002190,TKT000417,2026-01-08 01:05:31,AGENT,AGENT025,Bruno Cunha,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00002191,TKT000417,2026-01-08 14:52:36,CUSTOMER,CUST00031,Stella Rezende,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00002192,TKT000417,2026-01-09 09:43:14,AGENT,AGENT025,Bruno Cunha,Realizei o estorno solicitado. O valor será creditado em até 2 dias úteis.,COMMENT,CHAT,
INT00002193,TKT000417,2026-01-09 13:56:19,CUSTOMER,CUST00031,Stella Rezende,Pode cancelar. Já resolvi de outra forma.,COMMENT,CHAT,
INT00002194,TKT000417,2026-01-10 10:19:36,AGENT,AGENT025,Bruno Cunha,Entendo sua frustração. Vou verificar isso imediatamente para você.,COMMENT,CHAT,
INT00002195,TKT000417,2026-01-11 00:18:50,CUSTOMER,CUST00031,Stella Rezende,Entendi. Vou aguardar o retorno então.,COMMENT,CHAT,
INT00002196,TKT000418,2025-12-11 19:44:54,CUSTOMER,CUST00005,Luana Rios,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,COMMENT,WHATSAPP,
INT00002197,TKT000418,2025-12-12 11:31:38,CUSTOMER,CUST00005,Luana Rios,Perfeito! Funcionou agora. Muito obrigado pelo suporte!,COMMENT,WHATSAPP,
INT00002198,TKT000418,2025-12-13 05:41:50,CUSTOMER,CUST00005,Luana Rios,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,WHATSAPP,
INT00002199,TKT000418,2025-12-14 01:24:52,CUSTOMER,CUST00005,Luana Rios,Entendi. Vou aguardar o retorno então.,COMMENT,WHATSAPP,
INT00002200,TKT000418,2025-12-14 12:31:11,CUSTOMER,CUST00005,Luana Rios,"Ok, testei aqui e continua com o mesmo erro. O que fazer?",COMMENT,WHATSAPP,
INT00002201,TKT000418,2025-12-15 04:18:18,CUSTOMER,CUST00005,Luana Rios,Mas isso já faz 3 dias que estou com problema! Preciso de agilidade!,COMMENT,WHATSAPP,
INT00002202,TKT000419,2025-10-31 07:15:54,CUSTOMER,CUST00104,Yasmin Fernandes,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,COMMENT,PORTAL,
INT00002203,TKT000419,2025-10-31 22:59:21,AGENT,AGENT015,Olivia Carvalho,Essa solicitação precisa ser aprovada pelo gestor. Aguarde retorno em até 24h.,COMMENT,PORTAL,
INT00002204,TKT000419,2025-11-01 10:09:33,CUSTOMER,CUST00104,Yasmin Fernandes,Quanto tempo vai demorar? Estou perdendo vendas!,COMMENT,PORTAL,
