interaction_id,ticket_id,interaction_timestamp,author_type,author_id,author_name,message,interaction_type,channel,attachments
INT00002061,TKT000396,2025-10-08 16:57:38,CUSTOMER,CUST00210,Kara Brown,Excellent service! Problem solved.,COMMENT,EMAIL,
INT00002062,TKT000397,2025-12-20 05:00:22,CUSTOMER,CUST00085,Christopher Taylor,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,LIVE_CHAT,
INT00002063,TKT000397,2025-12-20 22:42:41,AGENT,AGENT019,Ashley Lewis,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,LIVE_CHAT,
INT00002064,TKT000397,2025-12-21 06:50:58,CUSTOMER,CUST00085,Christopher Taylor,Perfect! It worked now. Thank you very much for the support!,COMMENT,LIVE_CHAT,
INT00002065,TKT000397,2025-12-21 11:15:40,AGENT,AGENT019,Ashley Lewis,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00002066,TKT000397,2025-12-22 03:50:37,CUSTOMER,CUST00085,Christopher Taylor,This does not solve my problem. I want to speak with a supervisor.,COMMENT,LIVE_CHAT,
INT00002067,TKT000397,2025-12-22 04:52:40,AGENT,AGENT019,Ashley Lewis,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,LIVE_CHAT,
INT00002068,TKT000397,2025-12-27 01:16:34,AGENT,AGENT019,Ashley Lewis,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00002069,TKT000398,2025-10-10 18:01:22,CUSTOMER,CUST00284,David Gutierrez,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PHONE,
INT00002070,TKT000398,2025-10-11 09:53:40,AGENT,AGENT009,Jessica Brown,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PHONE,
INT00002071,TKT000398,2025-10-11 22:24:39,CUSTOMER,CUST00284,David Gutierrez,Perfect! It worked now. Thank you very much for the support!,COMMENT,PHONE,
INT00002072,TKT000398,2025-10-12 18:53:35,AGENT,AGENT009,Jessica Brown,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PHONE,
INT00002073,TKT000398,2025-10-13 06:09:02,CUSTOMER,CUST00284,David Gutierrez,Perfect! It worked now. Thank you very much for the support!,COMMENT,PHONE,
INT00002074,TKT000398,2025-10-13 10:46:05,AGENT,AGENT009,Jessica Brown,I have applied the fix. Could you confirm if it is working now?,COMMENT,PHONE,
INT00002075,TKT000398,2025-10-13 18:51:07,CUSTOMER,CUST00284,David Gutierrez,I cannot follow these instructions. Can you do it remotely?,COMMENT,PHONE,
INT00002076,TKT000398,2025-10-13 20:52:31,AGENT,AGENT009,Jessica Brown,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,PHONE,
INT00002077,TKT000398,2025-10-15 00:45:46,AGENT,AGENT009,Jessica Brown,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PHONE,
INT00002078,TKT000399,2025-11-18 21:23:22,CUSTOMER,CUST00227,Elizabeth Cross,I made a sale of $1066.75 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,PORTAL,
INT00002079,TKT000399,2025-11-19 11:27:47,AGENT,AGENT011,Maria Lopez,The problem is related to your equipment. I will request a replacement.,COMMENT,PORTAL,
INT00002080,TKT000399,2025-11-19 17:43:18,CUSTOMER,CUST00227,Elizabeth Cross,Excellent service! Problem solved.,COMMENT,PORTAL,
INT00002081,TKT000400,2025-12-13 08:15:22,CUSTOMER,CUST00048,Angela Lin,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,LIVE_CHAT,
INT00002082,TKT000400,2025-12-14 08:00:51,AGENT,AGENT001,Sarah Johnson,I was able to identify the problem. I will forward it to the technical team.,COMMENT,LIVE_CHAT,
INT00002083,TKT000400,2025-12-15 07:22:31,CUSTOMER,CUST00048,Angela Lin,You can cancel. I already solved it another way.,COMMENT,LIVE_CHAT,
INT00002084,TKT000400,2025-12-15 22:56:51,AGENT,AGENT001,Sarah Johnson,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,LIVE_CHAT,
INT00002085,TKT000400,2025-12-16 19:08:16,CUSTOMER,CUST00048,Angela Lin,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,LIVE_CHAT,
INT00002086,TKT000400,2025-12-17 11:59:46,AGENT,AGENT001,Sarah Johnson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00002087,TKT000401,2025-10-18 09:08:22,CUSTOMER,CUST00031,Gina Wilson,I am very dissatisfied with the service. I have opened 4 tickets and no one has solved my problem.,COMMENT,LIVE_CHAT,
INT00002088,TKT000401,2025-10-18 20:30:05,AGENT,AGENT004,David Kim,I understand your frustration. I will check this immediately for you.,COMMENT,LIVE_CHAT,
INT00002089,TKT000401,2025-10-18 21:09:47,CUSTOMER,CUST00031,Gina Wilson,Thank you for the response. I will wait for the solution.,COMMENT,LIVE_CHAT,
INT00002090,TKT000402,2025-12-07 21:06:22,CUSTOMER,CUST00298,Kevin Miller,I am very dissatisfied with the service. I have opened 3 tickets and no one has solved my problem.,COMMENT,PORTAL,
INT00002091,TKT000402,2025-12-08 13:30:45,AGENT,AGENT023,Rachel Allen,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PORTAL,
INT00002092,TKT000402,2025-12-09 13:24:27,CUSTOMER,CUST00298,Kevin Miller,How long will it take? I am losing sales!,COMMENT,PORTAL,
INT00002093,TKT000402,2025-12-09 15:33:40,AGENT,AGENT023,Rachel Allen,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PORTAL,
INT00002094,TKT000402,2025-12-10 14:33:51,CUSTOMER,CUST00298,Kevin Miller,You can cancel. I already solved it another way.,COMMENT,PORTAL,
INT00002095,TKT000402,2025-12-10 17:54:26,AGENT,AGENT023,Rachel Allen,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,PORTAL,
INT00002096,TKT000402,2025-12-11 09:36:50,CUSTOMER,CUST00298,Kevin Miller,You can cancel. I already solved it another way.,COMMENT,PORTAL,
INT00002097,TKT000403,2025-12-06 06:19:22,CUSTOMER,CUST00265,Blake Wu,"I am experiencing connection problems with the terminal. It shows ""Communication failure"" error every time I try to process a payment.",COMMENT,LIVE_CHAT,
INT00002098,TKT000403,2025-12-06 07:22:48,AGENT,AGENT014,Kevin Thomas,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00002099,TKT000403,2025-12-07 03:19:56,CUSTOMER,CUST00265,Blake Wu,Thank you for the response. I will wait for the solution.,COMMENT,LIVE_CHAT,
INT00002100,TKT000403,2025-12-07 10:43:01,AGENT,AGENT014,Kevin Thomas,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00002101,TKT000403,2025-12-08 06:40:56,CUSTOMER,CUST00265,Blake Wu,Thank you for the response. I will wait for the solution.,COMMENT,LIVE_CHAT,
INT00002102,TKT000403,2025-12-08 15:43:17,AGENT,AGENT014,Kevin Thomas,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,LIVE_CHAT,
INT00002103,TKT000403,2025-12-09 07:00:33,CUSTOMER,CUST00265,Blake Wu,Understood. I will wait for the response then.,COMMENT,LIVE_CHAT,
INT00002104,TKT000404,2026-01-09 20:15:22,CUSTOMER,CUST00229,Deborah Ross,I would like information about changing plans. My sales volume has increased and I need better rates.,COMMENT,LIVE_CHAT,
INT00002105,TKT000404,2026-01-10 15:15:38,AGENT,AGENT013,Michelle Anderson,I understand your frustration. I will check this immediately for you.,COMMENT,LIVE_CHAT,
INT00002106,TKT000404,2026-01-10 19:11:28,CUSTOMER,CUST00229,Deborah Ross,I cannot follow these instructions. Can you do it remotely?,COMMENT,LIVE_CHAT,
INT00002107,TKT000404,2026-01-11 13:30:10,AGENT,AGENT013,Michelle Anderson,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,LIVE_CHAT,
INT00002108,TKT000404,2026-01-12 07:42:42,CUSTOMER,CUST00229,Deborah Ross,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00002109,TKT000405,2025-10-22 13:16:22,CUSTOMER,CUST00214,Catherine Roberts,Mobile payment is not processing. Customer scanned the QR code but the payment was not approved.,COMMENT,LIVE_CHAT,
INT00002110,TKT000405,2025-10-22 17:44:35,AGENT,AGENT023,Rachel Allen,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,LIVE_CHAT,
INT00002111,TKT000405,2025-10-23 09:40:18,CUSTOMER,CUST00214,Catherine Roberts,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,LIVE_CHAT,
INT00002112,TKT000405,2025-10-24 07:37:36,AGENT,AGENT023,Rachel Allen,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00002113,TKT000405,2025-10-24 13:03:49,CUSTOMER,CUST00214,Catherine Roberts,But it has been 3 days since I have had this problem! I need speed!,COMMENT,LIVE_CHAT,
INT00002114,TKT000405,2025-10-24 21:19:09,AGENT,AGENT023,Rachel Allen,I understand your frustration. I will check this immediately for you.,COMMENT,LIVE_CHAT,
INT00002115,TKT000405,2025-10-25 08:35:16,CUSTOMER,CUST00214,Catherine Roberts,Understood. I will wait for the response then.,COMMENT,LIVE_CHAT,
INT00002116,TKT000406,2025-12-25 14:10:22,CUSTOMER,CUST00287,Amanda Ruiz,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,CHAT,
INT00002117,TKT000406,2025-12-25 20:25:26,AGENT,AGENT019,Ashley Lewis,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,CHAT,
INT00002118,TKT000406,2025-12-26 04:58:16,CUSTOMER,CUST00287,Amanda Ruiz,Understood. I will wait for the response then.,COMMENT,CHAT,
INT00002119,TKT000406,2025-12-26 13:14:30,AGENT,AGENT019,Ashley Lewis,The problem is related to your equipment. I will request a replacement.,COMMENT,CHAT,
INT00002120,TKT000406,2025-12-27 06:10:53,CUSTOMER,CUST00287,Amanda Ruiz,Excellent service! Problem solved.,COMMENT,CHAT,
INT00002121,TKT000406,2025-12-27 13:09:03,AGENT,AGENT019,Ashley Lewis,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,CHAT,
INT00002122,TKT000406,2025-12-28 07:32:31,CUSTOMER,CUST00287,Amanda Ruiz,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,CHAT,
INT00002123,TKT000406,2025-12-28 20:18:14,AGENT,AGENT019,Ashley Lewis,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,CHAT,
INT00002124,TKT000407,2025-12-15 13:39:22,CUSTOMER,CUST00151,Christina Brown,I made a sale of $2989.16 but the receipt was not printed. Customer is asking for a receipt.,COMMENT,PHONE,
INT00002125,TKT000407,2025-12-16 10:50:24,CUSTOMER,CUST00151,Christina Brown,Excellent service! Problem solved.,COMMENT,PHONE,
INT00002126,TKT000407,2025-12-16 19:51:50,CUSTOMER,CUST00151,Christina Brown,I cannot follow these instructions. Can you do it remotely?,COMMENT,PHONE,
INT00002127,TKT000408,2025-12-09 14:53:22,CUSTOMER,CUST00063,Cody Holmes,The payment terminal model X900 is not powering on. I tried charging the battery but it still does not work.,COMMENT,LIVE_CHAT,
INT00002128,TKT000408,2025-12-10 13:35:31,AGENT,AGENT019,Ashley Lewis,I was able to identify the problem. I will forward it to the technical team.,COMMENT,LIVE_CHAT,
INT00002129,TKT000408,2025-12-11 03:25:53,CUSTOMER,CUST00063,Cody Holmes,I cannot follow these instructions. Can you do it remotely?,COMMENT,LIVE_CHAT,
INT00002130,TKT000408,2025-12-11 15:06:02,AGENT,AGENT019,Ashley Lewis,The problem is related to your equipment. I will request a replacement.,COMMENT,LIVE_CHAT,
INT00002131,TKT000409,2025-11-05 01:08:22,CUSTOMER,CUST00068,Benjamin Brown,I would like to cancel my contract. I am closing my store/switching to another provider.,COMMENT,LIVE_CHAT,
INT00002132,TKT000409,2025-11-05 08:34:08,AGENT,AGENT005,Jennifer Martinez,I was able to identify the problem. I will forward it to the technical team.,COMMENT,LIVE_CHAT,
INT00002133,TKT000409,2025-11-05 12:30:44,CUSTOMER,CUST00068,Benjamin Brown,I cannot follow these instructions. Can you do it remotely?,COMMENT,LIVE_CHAT,
INT00002134,TKT000409,2025-11-06 09:12:08,AGENT,AGENT005,Jennifer Martinez,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,LIVE_CHAT,
INT00002135,TKT000409,2025-11-07 00:39:58,CUSTOMER,CUST00068,Benjamin Brown,Thank you for the response. I will wait for the solution.,COMMENT,LIVE_CHAT,
INT00002136,TKT000409,2025-11-07 21:09:46,AGENT,AGENT005,Jennifer Martinez,Your request has been completed successfully. Is there anything else I can help you with?,COMMENT,LIVE_CHAT,
INT00002137,TKT000409,2025-11-08 04:46:56,CUSTOMER,CUST00068,Benjamin Brown,Excellent service! Problem solved.,COMMENT,LIVE_CHAT,
INT00002138,TKT000409,2025-11-07 08:06:34,AGENT,AGENT005,Jennifer Martinez,Ticket resolved and closed. Thank you!,STATUS_CHANGE,LIVE_CHAT,
INT00002139,TKT000410,2025-11-10 21:43:22,CUSTOMER,CUST00227,Elizabeth Cross,The card reader is not working. I tried cleaning it but the problem persists.,COMMENT,PORTAL,
INT00002140,TKT000410,2025-11-11 04:19:09,AGENT,AGENT021,Stephanie Walker,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PORTAL,
INT00002141,TKT000411,2025-12-07 16:12:22,CUSTOMER,CUST00278,Alec Meadows DDS,I am very dissatisfied with the service. I have opened 3 tickets and no one has solved my problem.,COMMENT,PHONE,
INT00002142,TKT000411,2025-12-08 13:09:23,AGENT,AGENT001,Sarah Johnson,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PHONE,
INT00002143,TKT000411,2025-12-08 23:11:38,CUSTOMER,CUST00278,Alec Meadows DDS,Excellent service! Problem solved.,COMMENT,PHONE,
INT00002144,TKT000411,2025-12-09 20:50:38,AGENT,AGENT001,Sarah Johnson,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00002145,TKT000411,2025-12-10 12:28:28,CUSTOMER,CUST00278,Alec Meadows DDS,Excellent service! Problem solved.,COMMENT,PHONE,
INT00002146,TKT000411,2025-12-11 09:00:39,AGENT,AGENT001,Sarah Johnson,This request needs to be approved by the manager. Please wait for a response within 24 hours.,COMMENT,PHONE,
INT00002147,TKT000411,2025-12-11 21:48:33,CUSTOMER,CUST00278,Alec Meadows DDS,How long will it take? I am losing sales!,COMMENT,PHONE,
INT00002148,TKT000411,2025-12-12 06:57:58,AGENT,AGENT001,Sarah Johnson,Ticket resolved and closed. Thank you!,STATUS_CHANGE,PHONE,
INT00002149,TKT000412,2025-12-19 00:10:22,CUSTOMER,CUST00297,Larry Hunt Jr.,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PORTAL,
INT00002150,TKT000412,2025-12-19 22:26:08,AGENT,AGENT001,Sarah Johnson,I was able to identify the problem. I will forward it to the technical team.,COMMENT,PORTAL,
INT00002151,TKT000412,2025-12-20 19:23:56,CUSTOMER,CUST00297,Larry Hunt Jr.,Understood. I will wait for the response then.,COMMENT,PORTAL,
INT00002152,TKT000412,2025-12-21 00:01:14,AGENT,AGENT001,Sarah Johnson,I sent the instructions by email. Please follow the step-by-step guide.,COMMENT,PORTAL,
INT00002153,TKT000412,2025-12-21 00:51:18,CUSTOMER,CUST00297,Larry Hunt Jr.,But it has been 3 days since I have had this problem! I need speed!,COMMENT,PORTAL,
INT00002154,TKT000412,2025-12-21 09:24:02,AGENT,AGENT001,Sarah Johnson,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,PORTAL,
INT00002155,TKT000412,2025-12-21 14:45:06,CUSTOMER,CUST00297,Larry Hunt Jr.,"Ok, I tested it and it still has the same error. What should I do?",COMMENT,PORTAL,
INT00002156,TKT000412,2025-12-21 21:47:32,AGENT,AGENT001,Sarah Johnson,I understand your frustration. I will check this immediately for you.,COMMENT,PORTAL,
INT00002157,TKT000413,2025-08-06 00:38:22,CUSTOMER,CUST00059,Kaylee Hays,I made sales on 08/04/2025 totaling $2235.35 and the amount was not credited to my account.,COMMENT,EMAIL,
INT00002158,TKT000413,2025-08-06 05:46:03,AGENT,AGENT014,Kevin Thomas,The problem is related to your equipment. I will request a replacement.,COMMENT,EMAIL,
INT00002159,TKT000413,2025-08-06 17:03:41,CUSTOMER,CUST00059,Kaylee Hays,Thank you for the response. I will wait for the solution.,COMMENT,EMAIL,
INT00002160,TKT000413,2025-08-07 13:18:03,AGENT,AGENT014,Kevin Thomas,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,EMAIL,
INT00002161,TKT000413,2025-08-08 10:54:26,CUSTOMER,CUST00059,Kaylee Hays,Perfect! It worked now. Thank you very much for the support!,COMMENT,EMAIL,
INT00002162,TKT000413,2025-08-08 19:57:03,AGENT,AGENT014,Kevin Thomas,Hello! Thank you for contacting us. I'm already looking into your case.,COMMENT,EMAIL,
INT00002163,TKT000413,2025-08-09 05:48:55,CUSTOMER,CUST00059,Kaylee Hays,But it has been 3 days since I have had this problem! I need speed!,COMMENT,EMAIL,
INT00002164,TKT000413,2025-08-07 05:28:46,AGENT,AGENT014,Kevin Thomas,Ticket resolved and closed. Thank you!,STATUS_CHANGE,EMAIL,
INT00002165,TKT000414,2025-12-30 03:51:22,CUSTOMER,CUST00051,Christopher Lewis,The fee charged on transactions is different from what was contracted. I contracted 2.5% but am being charged 3.5%.,COMMENT,PORTAL,
INT00002166,TKT000414,2025-12-30 16:16:49,AGENT,AGENT004,David Kim,I checked your registration and identified the inconsistency. I will correct it.,COMMENT,PORTAL,
INT00002167,TKT000414,2025-12-31 05:46:57,CUSTOMER,CUST00051,Christopher Lewis,You can cancel. I already solved it another way.,COMMENT,PORTAL,
INT00002168,TKT000414,2026-01-01 02:10:40,AGENT,AGENT004,David Kim,I have processed the requested refund. The amount will be credited within 2 business days.,COMMENT,PORTAL,
